claimid,incident_date,claim_type,uninhabitable,claim_amount,fraudulent,policyid,policy_date,coverage,deductible,townsize,gender,dob,edcat,job_start_date,retire,income,marital,reside,occupancy_date,primary_residence
380638059,6/20/2008,3,1,457,0,MGD-819393,12/22/2002,457,3000,3,1,4/12/1971,1,6/18/2001,0,33,1,3,2/19/1997,1
206513069,5/10/2008,5,0,7.4781,1,ZFM-116426,10/6/2006,123,3000,3,0,6/4/1973,4,1/14/2002,0,111,0,1,12/13/2005,1
714487515,7/2/2008,3,0,57.69,0,YVP-381022,4/15/1984,135,3000,2,0,1/15/1957,2,9/11/2005,0,56,0,1,3/16/1980,1
220948127,4/26/2008,1,0,5.543,0,GSZ-629465,2/16/2005,67,200,1,0,2/3/1981,3,5/17/2008,0,23,0,3,1/7/2004,1
192633042,10/7/2008,1,0,3.859,0,JDT-324493,3/13/1966,106,3000,2,0,11/27/1934,4,8/29/1979,1,86,0,1,7/13/1955,1
507447891,1/11/2008,2,0,17.736,0,XZX-459822,1/8/2008,102,1000,4,0,3/4/1983,2,9/17/2007,0,18,1,5,9/14/2003,1
737900150,10/31/2008,5,0,2.529,0,DJQ-623686,3/31/1997,91,2000,3,0,5/6/1965,1,7/31/2000,0,28,0,1,2/9/1996,1
978027459,4/5/2008,5,0,10.483,0,SQH-812049,2/28/1999,142,1000,5,0,3/25/1958,3,9/25/1988,0,73,1,2,12/21/1993,1
368908817,2/10/2008,4,1,134,0,LGK-124564,5/13/1992,134,1000,3,0,8/14/1955,3,12/9/2001,0,59,0,1,5/17/1986,1
422759539,9/15/2008,2,1,68.964,0,AXK-086077,11/29/1998,257,3000,1,0,1/9/1957,5,1/2/2004,0,66,0,1,6/17/1997,1
657232378,2/17/2008,4,1,71,0,DIP-167344,11/17/2006,71,1000,1,1,4/9/1985,2,11/26/2006,0,27,1,4,9/2/2006,1
739295668,2/15/2008,5,0,8.851,0,UUO-912261,5/20/2002,83,500,5,0,7/11/1965,2,3/18/2001,0,34,1,5,9/26/1996,1
878531476,3/31/2008,3,1,273,0,SWH-679179,6/1/1988,273,1000,4,1,9/4/1960,4,8/12/2004,0,104,0,1,1/13/1986,1
133021041,7/20/2008,1,0,17.847,0,AIW-940099,4/6/1987,252,1000,4,0,3/28/1949,2,8/14/1984,0,212,0,1,8/14/1979,0
439012599,4/27/2008,5,0,8.28,0,OQW-938215,10/30/1985,156,1000,4,0,5/17/1954,1,2/16/1989,0,95,0,1,3/30/1976,1
811659177,6/28/2008,5,0,55.307,0,XHF-418820,11/9/1992,1069,3000,1,0,12/11/1956,5,10/15/2002,0,221,1,5,4/20/1985,0
735821538,2/27/2008,1,0,13.126,0,UYC-779991,4/14/1994,211,3000,3,0,1/12/1958,4,5/20/2006,0,55,1,3,9/20/1985,1
174730940,3/24/2008,4,1,96,0,YOE-851700,9/2/2007,96,1000,2,0,3/12/1984,4,3/18/2008,0,23,0,1,2/4/2005,0
650235503,2/25/2008,3,0,23.926,0,RKH-634451,2/22/2008,56,1000,2,1,2/12/1983,5,1/7/2008,0,14,0,1,8/29/2004,1
816636089,2/12/2008,5,0,6.877,0,OLG-541003,7/19/1993,69,3000,4,0,1/4/1938,5,10/30/1988,1,10,1,4,10/16/1983,1
646853667,3/2/2008,5,0,6.02,0,NSA-772606,2/20/1976,128,1000,1,1,11/8/1937,1,2/22/1976,1,29,1,7,9/12/1961,1
513460605,7/3/2008,2,1,27.204,0,MJU-636981,4/7/1998,109,1000,3,0,11/3/1963,2,12/12/2007,0,48,1,3,12/27/1989,1
549063858,3/17/2008,1,0,9.008,0,SLM-822092,2/4/1986,140,1000,4,1,8/26/1949,2,6/29/2005,0,37,1,2,8/12/1980,1
640245671,6/1/2008,3,0,157.264,0,SZG-338687,6/15/1992,350,1000,2,1,10/3/1960,4,6/21/1999,0,74,1,2,5/10/1986,1
978717528,1/8/2008,1,0,24.195,0,PSF-871390,11/13/1999,494,3000,4,1,5/1/1957,3,10/20/2001,0,111,0,1,1/19/1996,1
66771797,6/24/2008,2,0,21.943,0,LFR-822740,4/14/1990,133,3000,1,1,10/27/1953,1,5/11/1993,0,50,0,1,11/11/1982,1
835237063,3/14/2008,1,0,4.446,0,PLG-325225,2/4/1976,173,3000,5,0,6/10/1941,2,3/6/1992,1,9,0,1,8/18/1967,1
791376213,1/7/2008,1,0,11.388,0,OLF-077444,1/7/1985,319,500,1,0,12/3/1951,2,9/14/1992,1,28,0,3,11/17/1977,1
382546851,1/22/2008,5,1,23.144,0,BKF-929237,10/27/2002,171,1000,3,1,11/2/1976,4,4/4/2003,0,68,1,5,8/24/1999,1
53945600,11/2/2008,3,0,38.275,0,HTG-579554,12/20/2001,93,2000,4,1,6/3/1970,1,7/13/2003,0,37,0,1,1/24/1999,1
821126633,3/17/2008,5,0,6.17,0,GRP-611784,1/14/2001,115,1000,4,1,11/30/1975,1,9/27/1999,0,28,1,4,11/12/1997,1
729984024,5/2/2008,3,0,55.645,0,BPT-188748,5/19/2007,141,1000,3,0,8/3/1986,2,7/29/2006,0,19,0,2,3/3/2007,1
352210722,4/1/2008,3,0,71.378,0,UON-148326,12/17/1978,184,1000,2,0,1/8/1937,2,6/13/1976,0,98,1,3,7/9/1966,1
246836760,9/9/2008,5,0,11.943,0,NOO-966637,3/19/1995,185,1000,1,1,9/13/1969,2,11/23/2007,0,26,1,4,10/3/1989,1
966333991,9/21/2008,1,0,3.593,0,FJT-782226,5/13/2003,123,500,1,0,12/14/1974,3,9/21/2006,0,54,0,1,10/19/1996,0
184891551,8/24/2008,2,0,15.269,0,JJL-595667,10/14/2000,152,2000,3,1,5/31/1971,4,6/23/2000,0,143,0,1,7/29/1995,1
357316552,1/20/2008,1,0,3.724,0,WCQ-616002,10/10/2003,82,1000,1,0,9/9/1981,4,4/11/2008,0,24,0,1,5/4/2002,1
752813403,8/21/2008,3,1,112,0,ZDW-138406,10/8/2001,112,1000,1,1,11/26/1963,3,5/29/2004,0,32,0,1,1/10/1996,1
985503057,1/15/2008,4,0,240.978,0,LPB-796402,3/16/1992,612,3000,4,1,8/27/1944,1,8/11/1972,0,308,0,1,3/20/1982,1
671642975,2/10/2008,3,0,82.22,0,RNP-427371,11/24/2006,183,1000,1,1,3/25/1972,5,5/8/2007,0,68,0,1,9/26/2004,1
610129002,9/9/2008,1,0,13.234,0,OJU-801960,7/3/1995,247,2000,1,0,12/15/1969,4,3/5/2002,0,105,1,4,4/29/1993,1
148243136,1/25/2008,1,0,9.9939,1,WCE-794831,1/5/2005,191,2000,5,0,1/2/1974,3,6/8/2007,0,62,0,1,2/22/1999,0
798942206,7/10/2008,5,0,25.673,0,BOJ-105382,5/8/1997,413,3000,3,0,2/27/1960,3,11/4/1997,0,102,1,3,8/2/1989,1
717793308,3/21/2008,1,0,3.209,0,UFG-021917,10/10/2002,75,500,1,0,1/6/1971,2,5/23/1996,0,47,1,2,11/28/1996,1
293658347,5/27/2008,1,0,23.515,0,DCW-809989,8/7/1989,432,3000,4,1,4/11/1950,4,4/13/1989,0,119,1,2,1/3/1980,1
670491236,6/26/2008,2,1,76.1313,1,VWJ-472491,4/13/2004,251,1000,3,0,12/19/1977,3,12/2/2003,0,43,1,2,9/20/1998,1
293134179,7/15/2008,2,0,9.962,0,DHQ-721252,4/5/2002,79,500,4,0,6/17/1970,4,11/28/2001,0,36,1,5,12/8/1996,1
231780001,2/3/2008,4,1,71,0,IUB-509703,10/23/1996,71,3000,3,0,6/21/1957,2,8/22/2007,0,48,1,2,10/26/1988,1
579372880,4/7/2008,1,0,10.021,0,AIG-732595,10/18/1995,256,1000,3,1,4/14/1968,2,5/26/1996,0,55,1,3,6/18/1987,1
903487318,5/31/2008,5,0,2.206,0,ZBJ-772140,7/5/2007,67,1000,1,1,4/25/1987,3,7/30/2008,0,53,0,3,5/25/2006,0
768657125,5/3/2008,3,1,80,0,DMQ-559522,4/26/1985,80,500,5,0,1/18/1938,1,11/23/1977,1,38,0,1,12/19/1982,1
797055377,10/23/2008,2,0,53.755,0,UDK-361714,4/3/1991,553,1000,4,1,5/3/1952,4,1/15/2004,0,106,0,1,1/8/1984,1
885664179,6/3/2008,2,1,68.833,0,GNJ-963290,3/10/1999,247,3000,5,1,6/24/1971,1,2/23/2006,0,21,1,2,11/23/1991,1
160418247,5/31/2008,3,1,82,0,YEV-125046,9/1/1996,82,1000,2,0,11/20/1941,1,6/10/2000,0,20,1,2,1/1/1988,1
365294310,3/24/2008,1,1,8.167,0,SXH-919722,3/8/2002,67,2000,2,0,10/31/1965,2,6/23/1998,0,38,0,3,7/15/1995,1
868852400,11/21/2008,3,0,82.794,0,UXV-629274,6/20/2008,223,1000,1,0,7/2/1988,3,2/14/2008,0,25,1,5,12/13/2007,1
422415271,4/27/2008,2,0,23.9085,1,PHG-558656,4/22/2008,148,1000,5,1,1/28/1979,2,9/20/2005,0,26,1,4,7/16/2003,1
144518351,2/4/2008,1,0,2.718,0,XEV-152379,7/15/2004,83,500,2,1,5/27/1981,3,7/2/2008,0,26,1,5,8/8/2000,1
410639439,6/21/2008,5,0,17.932,0,CLU-029922,12/27/1991,299,3000,3,0,5/21/1957,1,11/28/1985,0,170,0,1,10/21/1981,0
525226986,5/5/2008,5,0,3.425,0,ABM-342361,4/23/1988,52,500,1,1,12/29/1934,2,11/3/1982,1,14,0,1,8/24/1977,1
917326883,10/7/2008,5,0,23.542,0,HUK-575746,12/30/2005,549,3000,2,1,10/28/1977,4,1/3/2007,0,27,1,5,9/12/2000,1
576322310,11/15/2008,3,1,392,0,QAM-578153,7/3/1995,392,2000,1,1,3/22/1952,2,3/22/1981,0,111,1,2,3/24/1989,1
480979450,2/14/2008,1,0,9.437,0,GML-622503,10/1/1990,185,1000,5,1,2/28/1943,1,5/7/1993,1,11,1,2,12/12/1984,1
420172813,3/5/2008,3,0,99.736,0,GCS-355302,5/8/2002,273,1000,3,0,1/1/1955,3,9/14/1992,0,78,0,1,11/12/2001,1
347302116,2/5/2008,3,1,212,0,HHX-129385,9/5/1994,212,1000,2,1,7/11/1961,4,8/28/1995,0,54,1,2,10/26/1988,1
429715628,5/29/2008,4,0,36.3132,1,IDA-887636,10/23/1995,85,500,4,1,1/13/1966,3,11/30/2008,0,48,1,3,7/14/1988,1
412878316,7/20/2008,5,0,53.219,0,PTP-857518,6/17/1982,1027,3000,3,1,12/29/1960,1,1/8/1995,0,134,0,1,3/23/1980,1
193938762,6/26/2008,5,0,8.272,0,ALE-414640,4/29/2008,124,1000,4,0,3/28/1990,2,8/11/2008,0,17,0,4,4/29/2008,1
573661500,6/24/2008,1,0,57.039,0,ESK-454913,7/17/1990,1073,3000,5,1,2/2/1950,5,4/5/1985,0,212,0,1,1/16/1981,1
758721344,2/29/2008,3,0,37.587,0,YUR-528308,2/25/2008,92,1000,5,1,10/5/1983,4,10/29/2008,0,28,0,1,7/3/2006,1
801415378,11/11/2008,5,0,12.137,0,BTI-866251,6/3/1997,172,500,1,1,10/23/1957,1,4/23/1983,0,217,0,1,11/10/1990,1
965396901,11/22/2008,3,0,51.389,0,XOJ-748961,11/26/1998,139,500,4,0,8/5/1953,2,3/29/1988,0,104,0,1,10/5/1993,1
43096772,5/30/2008,5,0,12.464,0,YOW-560746,7/7/2007,298,2000,1,1,2/16/1982,5,6/6/2008,0,22,0,3,10/28/2003,1
286918208,3/15/2008,1,0,19.04,0,ZAF-481447,10/16/1988,333,2000,4,1,1/2/1943,4,1/23/1990,0,187,0,1,2/2/1982,0
496722044,3/19/2008,2,0,19.036,0,TDU-401543,3/14/2008,159,3000,5,1,9/5/1989,2,1/6/2008,0,23,0,1,4/25/2008,1
8273738,1/6/2008,5,0,10.08,0,DML-385870,9/25/1999,234,1000,3,0,8/6/1972,5,11/19/2004,0,23,1,5,11/29/1996,1
400480561,11/25/2008,4,0,94.485,0,WJS-880674,11/21/1995,231,1000,3,1,3/3/1967,4,8/29/2001,0,125,0,1,9/8/1989,1
714129944,9/16/2008,1,0,8.589,0,JFZ-547364,3/30/2000,131,3000,3,0,7/28/1942,2,6/20/1985,0,119,0,1,7/8/1995,1
546389697,8/5/2008,5,0,3.032,0,WSH-536325,7/18/1974,199,500,1,1,5/15/1933,2,8/15/1959,1,106,1,2,3/12/1967,1
995543429,8/11/2008,1,0,50.53335,1,JAP-256527,12/27/1971,1127,3000,3,1,4/15/1940,3,4/16/1976,0,344,0,1,7/17/1966,0
445993297,11/15/2008,3,1,103,0,MPX-431647,7/17/2005,103,500,2,1,11/29/1964,2,6/7/2002,0,48,1,2,12/19/2000,1
894391165,4/28/2008,1,0,13.172,0,SFQ-781988,10/2/2004,192,1000,4,1,3/31/1973,5,10/8/2006,0,56,1,2,1/21/1999,1
497538549,3/23/2008,2,0,13.737,0,DCP-349068,1/26/1992,141,2000,5,0,7/17/1956,3,2/23/1992,0,74,1,2,12/25/1984,1
22669327,8/8/2008,1,0,16.551,0,SYM-056336,8/10/1992,311,1000,2,1,2/3/1960,1,7/7/1987,0,48,1,2,4/14/1984,1
16449245,10/4/2008,5,0,4.564,0,WLJ-681755,12/5/1983,225,500,3,0,7/6/1954,3,9/6/1992,0,209,1,3,2/1/1975,1
853115174,3/31/2008,4,0,155.393,0,PSG-969250,8/15/1984,398,2000,3,1,9/22/1949,2,5/29/1990,0,104,1,2,11/25/1976,1
673761866,5/17/2008,3,0,32.499,0,EBY-295939,8/23/1984,94,3000,2,1,12/3/1937,4,12/23/1989,1,16,0,1,2/17/1983,1
599379900,11/28/2008,1,0,12.201,0,VWM-921397,11/29/1988,176,1000,4,1,6/16/1935,3,1/19/1970,1,69,0,1,7/19/1977,1
149535581,10/22/2008,5,0,4.929,0,OBP-598447,11/2/2002,71,3000,2,0,6/27/1972,3,2/9/1998,0,34,1,7,3/5/1997,1
372406459,2/1/2008,5,0,11.403,1,BFJ-416136,6/28/1978,180,500,5,1,6/13/1944,4,3/14/2004,0,88,1,2,1/1/1974,1
263745970,11/28/2008,5,0,28.81725,1,SJJ-258824,10/4/1993,536,2000,4,1,12/21/1969,4,3/11/2007,0,23,0,2,6/14/1992,1
79661086,5/25/2008,5,0,14.994,1,DDW-573223,2/2/1975,175,3000,3,1,11/16/1942,4,2/19/1985,1,23,1,3,5/10/1969,1
233723630,3/12/2008,3,0,73.656,0,DEJ-037716,4/6/2006,198,2000,2,0,4/4/1974,3,3/12/1999,0,70,0,2,3/15/2004,1
923287973,6/11/2008,5,0,4.569,0,ZMM-074533,8/27/1984,86,2000,1,0,9/19/1944,4,1/15/1975,1,34,1,2,12/19/1971,0
152950528,10/14/2008,3,0,40.026,0,OHO-589258,12/16/2006,96,2000,1,1,4/14/1983,5,12/17/2008,0,43,1,4,3/6/2005,1
160687543,6/18/2008,1,0,2.979,0,EGS-938931,12/9/2006,126,1000,4,1,4/19/1979,3,7/9/2007,0,47,0,1,6/6/2003,1
499858918,6/9/2008,1,0,5.266,0,NQU-081197,2/26/1995,122,500,1,1,5/15/1965,1,5/14/1995,0,46,1,3,11/7/1990,1
48811928,10/9/2008,3,1,65,0,SKN-504945,11/19/2006,65,500,2,1,12/2/1979,3,4/18/2004,0,13,1,2,4/11/2003,1
154618241,3/27/2008,1,0,7.847,0,CIP-140600,11/26/1989,126,1000,1,0,11/24/1939,2,9/21/1982,0,124,1,3,6/6/1983,1
34858693,1/18/2008,2,0,112.076,0,FUX-764622,12/10/1994,1108,3000,1,0,7/6/1954,2,6/2/1984,0,128,1,2,7/3/1985,1
758152580,5/28/2008,3,0,438.945,0,YLO-334227,12/29/2005,1050,3000,3,1,5/1/1977,1,6/27/2006,0,23,1,5,6/26/2001,1
567337491,2/2/2008,5,0,4.168,0,ZVN-953131,1/17/1990,72,1000,1,1,12/19/1939,1,7/2/1981,1,11,0,1,3/12/1987,1
964729479,7/15/2008,3,0,33.37,0,NCP-813876,7/15/2005,70,1000,3,1,9/29/1980,2,12/23/2007,0,20,1,2,10/23/1999,1
22273113,6/7/2008,3,1,208,0,JDI-797857,6/9/2001,208,2000,2,1,9/28/1974,2,12/9/2000,0,38,1,5,4/23/1996,1
354761139,7/14/2008,2,0,10.172,0,LAE-728793,3/12/1994,106,1000,1,0,3/27/1934,3,6/13/1977,1,33,0,1,7/26/1987,1
699690255,10/18/2008,5,0,18.775,0,IXL-639168,8/2/1990,259,1000,4,1,7/5/1959,3,8/9/1992,0,52,0,1,10/20/1983,1
921522156,3/8/2008,5,0,2.547,0,APQ-196232,1/17/1995,57,1000,5,0,12/3/1961,2,10/14/2005,0,37,0,1,7/28/1988,1
718438843,5/2/2008,3,0,56.3304,1,VJZ-474551,7/16/1985,154,3000,4,1,3/7/1948,3,10/11/1992,0,120,0,1,10/6/1983,1
939909437,10/16/2008,3,0,38.81,0,JJX-200333,1/12/1988,88,500,1,0,9/11/1951,1,10/31/1992,0,72,1,4,11/13/1976,1
156047538,10/28/2008,5,0,5.797,0,DGN-489149,2/25/2005,176,3000,2,1,12/25/1985,2,1/15/2008,0,34,1,2,10/10/2004,1
939657757,9/20/2008,3,0,52.056,0,FSD-271618,10/2/1992,114,500,4,1,9/12/1958,2,6/4/1996,0,90,0,3,1/17/1989,0
755695067,9/21/2008,4,1,284,0,RQF-477439,3/2/1982,284,2000,5,1,1/23/1957,1,9/24/2001,0,34,0,1,3/20/1979,1
454488298,4/17/2008,1,0,46.26,0,HMU-819982,10/22/1981,1170,3000,1,0,1/2/1950,2,8/14/1997,0,81,1,3,2/26/1969,1
818417826,7/16/2008,1,0,13.928,0,ZZA-949593,8/6/1984,281,1000,4,1,3/1/1944,1,12/15/1983,0,112,1,2,8/15/1981,1
158219677,8/13/2008,3,1,303,0,DHB-459098,2/9/2008,303,1000,2,0,8/5/1983,3,3/21/2008,0,23,0,1,2/23/2005,1
684070500,6/11/2008,3,0,76.018,0,QNR-961212,5/23/1988,188,3000,4,1,8/4/1949,3,3/18/2003,0,63,0,1,9/13/1982,1
32078000,11/28/2008,5,1,59.239,0,ORP-743823,2/2/1999,397,1000,3,0,5/11/1929,5,4/30/1988,1,12,0,1,4/5/1991,1
192877301,2/5/2008,5,1,31.0737,1,ELN-109877,3/19/1992,170,3000,5,1,7/9/1957,4,8/27/2005,0,80,0,1,12/27/1982,0
151194820,1/12/2008,5,0,6.19,0,ZQV-931115,11/6/1978,137,2000,1,0,4/23/1936,2,10/25/1993,1,12,1,2,4/20/1968,1
837128704,9/27/2008,5,0,5.771,0,JAW-381679,7/3/1984,97,500,1,1,6/19/1930,1,1/2/1985,1,31,1,2,2/29/1976,1
604231437,8/5/2008,5,0,36.666,0,QFS-478137,4/24/1988,649,1000,2,0,4/26/1954,2,9/11/1982,0,211,1,5,4/21/1984,1
466432020,2/13/2008,5,0,3.117,0,DXR-798871,11/5/1992,88,1000,2,0,11/11/1956,2,4/15/1996,0,48,0,1,8/13/1986,1
783969444,9/11/2008,2,0,15.084,0,NZD-311086,8/28/1994,112,2000,1,0,9/10/1963,2,8/23/2002,0,49,1,3,6/7/1992,0
661365783,10/8/2008,2,0,12.448,0,RFV-499947,3/26/1993,146,500,1,0,1/15/1954,2,1/5/2002,0,69,0,1,4/12/1984,1
721777694,7/15/2008,2,1,19.183,0,JBP-216342,3/18/2008,68,3000,1,1,10/13/1990,2,3/29/2008,0,20,1,5,3/18/2008,1
151206457,10/29/2008,1,0,19.131,0,VKU-748060,6/21/1986,289,2000,4,0,12/6/1951,3,10/1/2000,0,48,1,2,9/18/1984,1
974281111,3/30/2008,1,0,13.583,0,PKP-196438,5/15/1998,184,1000,2,0,2/23/1937,2,4/29/1992,0,99,0,1,3/18/1990,1
789270627,1/29/2008,1,0,42.949,0,TOX-570055,10/28/2000,956,3000,1,1,3/11/1975,3,12/16/2005,0,64,0,2,9/29/1998,1
19556526,8/16/2008,2,0,11.202,0,UGY-623239,3/31/1976,139,500,1,0,1/18/1931,1,2/3/1972,1,41,1,2,5/26/1964,1
475414168,6/22/2008,5,0,13.627,0,PMQ-129033,1/18/1996,167,1000,2,1,12/19/1964,5,7/19/1995,0,133,0,1,10/12/1993,1
848977229,6/20/2008,1,0,8.778,0,KQS-714848,3/28/1985,184,3000,5,1,2/13/1953,1,3/6/2002,0,38,1,2,1/19/1980,1
353180449,2/3/2008,5,0,69.2811,1,DMX-032892,4/26/1992,1411,3000,2,1,11/9/1952,2,11/16/1994,0,116,1,4,7/25/1982,1
271991091,10/12/2008,5,0,5.044,0,UJH-177379,5/25/1995,60,1000,1,0,6/7/1943,3,1/23/1996,0,91,1,2,8/14/1986,1
932249160,1/3/2008,2,0,15.225,1,JKR-708973,1/29/1999,110,500,2,0,5/17/1959,4,7/13/2005,0,38,0,1,3/15/1992,1
547980914,5/3/2008,1,0,7.908,0,GME-001190,3/8/1991,221,1000,1,1,6/16/1958,3,12/26/1999,0,44,1,6,12/16/1984,1
734003832,11/30/2008,5,0,11.567,0,VOJ-405730,4/17/2008,184,1000,5,0,12/4/1990,2,10/29/2008,0,22,0,1,4/17/2008,1
720792609,6/20/2008,1,0,17.624,0,IBW-959388,11/15/1991,319,1000,3,1,7/7/1958,2,9/24/1986,0,102,0,1,9/17/1985,1
179084488,10/23/2008,2,0,25.837,0,HDL-503892,10/9/2006,208,1000,2,0,3/3/1979,2,12/17/2004,0,40,0,1,3/3/2002,1
38058950,11/3/2008,1,0,20.175,0,OQX-513068,12/11/1996,301,3000,1,1,6/6/1968,4,3/17/1998,0,95,1,6,2/5/1990,1
999220124,2/17/2008,3,0,57.388,0,PUY-463154,9/9/1998,146,1000,1,0,5/1/1956,2,6/30/2004,0,28,1,2,5/16/1993,1
911453138,6/23/2008,4,0,60.977,0,AEW-027938,4/8/2001,163,1000,5,1,5/7/1970,4,2/21/1998,0,95,0,2,1/10/1999,1
579250063,4/17/2008,1,0,8.968,0,RQM-835303,4/17/1994,201,1000,1,0,12/28/1960,1,9/12/2001,0,35,0,1,12/6/1986,1
721663234,9/27/2008,3,0,71.53,0,GQN-746364,6/1/1983,215,1000,4,1,10/16/1934,3,9/8/1996,0,39,1,2,7/13/1977,1
772208031,7/23/2008,2,0,8.212,0,AMP-454406,10/8/1990,95,3000,1,0,10/25/1962,1,12/30/1994,0,39,1,2,12/23/1989,1
349273641,8/25/2008,2,0,76.6269,1,FCQ-922569,2/19/1991,714,2000,1,1,12/12/1956,1,9/22/1995,0,76,1,2,1/31/1986,1
61479690,8/22/2008,3,1,140,0,DYH-310092,3/22/2000,140,1000,2,1,5/20/1974,3,2/26/2008,0,49,0,1,4/22/1998,1
234449529,7/31/2008,1,0,7.305,0,YKR-530338,3/14/2000,93,3000,4,1,5/19/1953,3,11/27/2001,0,78,0,2,9/14/1993,1
483991859,9/24/2008,3,0,75.966,0,PVB-983650,12/9/2005,153,1000,5,0,4/29/1983,3,6/16/2006,0,35,1,5,7/19/2005,1
74661845,8/4/2008,2,0,13.085,0,XQP-828338,4/7/1985,155,1000,4,1,9/13/1948,4,1/12/1993,0,65,1,2,6/4/1978,1
784336923,8/16/2008,1,0,6.638,0,CTK-758347,4/7/1994,86,2000,3,0,11/29/1956,4,6/23/1985,0,61,1,2,6/6/1989,1
538634456,4/3/2008,5,0,53.078,0,FEM-163796,1/27/1990,1011,2000,2,0,10/8/1942,4,1/19/1994,0,150,1,2,7/3/1979,0
835324648,5/7/2008,1,0,33.375,0,RWJ-816084,10/18/1987,647,1000,5,0,4/30/1955,3,11/24/1985,0,170,1,2,2/17/1977,1
809130221,6/9/2008,1,0,8.698,0,ZVG-507640,6/25/2004,133,1000,3,0,1/26/1984,3,3/12/2008,0,24,0,2,4/1/2004,1
41362481,9/7/2008,5,0,47.393,0,KZF-186797,9/28/1986,1144,3000,1,1,4/29/1943,1,8/9/1982,0,63,0,1,1/15/1979,0
738201395,8/18/2008,2,0,32.307,0,ODK-091402,1/21/2002,317,1000,4,0,5/20/1964,2,11/16/1996,0,45,1,3,3/20/1999,1
485188928,4/20/2008,3,0,58.90605,1,DSF-139933,3/23/2008,120,500,2,1,6/10/1985,4,10/24/2008,0,32,1,3,7/13/2006,1
678296914,9/28/2008,4,0,173.728,0,BWD-872923,9/17/1969,440,2000,2,0,5/13/1932,1,2/18/1960,1,104,1,2,12/5/1960,1
363288996,4/20/2008,1,0,3.057,0,YUN-916099,1/22/2000,67,1000,4,0,1/23/1975,3,11/16/2007,0,32,0,1,9/30/1996,1
131539802,10/6/2008,2,0,123.151,0,QHO-705533,1/18/2001,1277,3000,3,0,6/25/1958,4,8/15/2005,0,81,0,1,7/6/1995,0
879019797,8/30/2008,5,0,3.579,0,GVO-522709,1/22/2005,70,1000,1,1,3/21/1976,4,9/23/2005,0,25,1,2,6/10/1999,1
108798739,7/28/2008,1,0,67.242,0,NGK-178409,3/28/1992,1232,3000,3,1,4/24/1958,2,1/8/1986,0,178,1,3,5/30/1988,1
25037303,8/27/2008,3,0,32.73375,1,ECN-093647,2/2/1996,102,1000,1,1,6/3/1963,4,6/8/2006,0,40,1,6,2/19/1989,1
72031882,10/8/2008,3,0,56.282,0,JPO-091595,1/31/2008,127,2000,5,0,6/2/1989,2,12/16/2008,0,30,1,4,1/31/2008,1
75511327,4/25/2008,3,1,209,0,FJU-301585,4/4/2006,209,2000,3,1,9/10/1984,4,1/23/2007,0,52,1,7,6/11/2005,1
50585302,2/16/2008,5,0,11.787,0,NGZ-332080,5/20/2000,377,3000,2,0,3/16/1979,3,7/16/2002,0,55,0,2,1/24/1999,1
318605378,9/17/2008,1,0,10.119,0,GLC-600909,1/23/1978,248,1000,3,1,8/4/1951,4,10/30/2000,0,114,0,1,11/12/1973,1
24340695,4/17/2008,5,0,21.416,0,ASP-419109,6/4/2000,460,3000,2,0,1/21/1957,4,5/13/2000,0,219,1,3,4/27/1994,1
746782596,6/12/2008,5,0,59.489,0,RXF-611976,12/14/2003,1300,3000,4,0,2/14/1972,5,8/10/2006,0,52,0,1,3/31/1998,1
115677421,1/18/2008,3,0,198.52875,1,ZIS-132815,8/31/1979,460,3000,2,1,9/11/1954,4,7/21/1991,0,71,1,4,3/13/1978,1
54093385,10/7/2008,1,0,24.32,0,WTV-131148,9/10/2002,447,1000,1,0,11/19/1979,5,9/5/2007,0,147,0,3,2/27/2000,1
215255403,11/30/2008,2,0,20.689,0,GHP-534482,2/12/2004,184,3000,1,0,7/24/1978,3,8/22/2005,0,40,1,4,7/15/1998,1
750534525,2/15/2008,4,1,539,0,EYM-949821,7/8/1991,539,1000,3,1,3/20/1950,2,4/14/2000,0,92,0,1,3/7/1981,1
808989772,5/16/2008,5,0,14.85015,1,LLZ-775007,5/16/2008,311,1000,2,1,9/12/1982,4,12/20/2007,0,49,1,5,9/2/2006,1
318379049,11/14/2008,5,0,39.3771,1,YCD-562073,2/5/1986,564,2000,1,0,12/5/1945,4,10/19/1982,0,611,0,1,5/25/1982,1
240844982,9/2/2008,1,0,44.256,0,KZI-763082,5/18/2007,784,2000,1,1,7/20/1980,1,3/2/2001,0,37,1,3,4/20/2003,1
513585479,3/4/2008,3,0,45.4398,1,CIL-192682,6/29/1987,117,500,2,0,8/23/1958,2,8/18/1995,0,62,1,2,3/28/1979,1
305785654,3/19/2008,3,0,429.739,0,ALZ-493937,9/10/2004,1082,3000,2,0,9/30/1963,3,3/17/1991,0,105,1,2,4/22/1999,1
171664328,10/28/2008,3,1,133,1,EMX-928063,6/20/1974,133,500,3,1,11/1/1929,1,9/23/1985,1,60,0,1,12/22/1968,1
346400354,3/23/2008,2,0,18.668,0,WNK-038377,5/16/1996,148,1000,4,1,2/23/1949,2,2/23/1983,0,153,1,4,1/4/1989,0
70227225,2/21/2008,5,0,134.379,0,KFL-970178,5/5/1988,2342,3000,4,0,3/26/1963,2,12/23/2005,0,71,0,1,1/16/1988,0
